date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:53:28	43180/43180	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad6-a8ac%22	https://leffet.in/modules/leofeature/views/css/jquery.mCustomScrollbar.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/leofeature/views/css/jquery.mCustomScrollbar.css	(from https://leffet.in/)
23:53:28	77358/77358	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-12e2e%22	https://leffet.in/themes/leo_qos/modules/leofeature/views/css/front.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/leofeature/views/css/front.css	(from https://leffet.in/)
23:53:28	16103/16103	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-3ee7%22	https://leffet.in/themes/leo_qos/modules/leoblog/views/css/leoblog.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/leoblog/views/css/leoblog.css	(from https://leffet.in/)
23:53:28	6931/6931	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad5-1b13%22	https://leffet.in/modules/facebookpsconnect/views/css/hook.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/facebookpsconnect/views/css/hook.css	(from https://leffet.in/)
23:53:29	9034/9034	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad5-234a%22	https://leffet.in/modules/facebookpsconnect/views/css/bootstrap-social.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/facebookpsconnect/views/css/bootstrap-social.css	(from https://leffet.in/)
23:53:29	28657/28657	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad5-6ff1%22	https://leffet.in/modules/facebookpsconnect/views/css/font-awesome.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/facebookpsconnect/views/css/font-awesome.css	(from https://leffet.in/)
23:53:29	1124/1124	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad5-464%22	https://leffet.in/modules/facebookpsconnect/views/css/connectors.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/facebookpsconnect/views/css/connectors.css	(from https://leffet.in/)
23:53:29	88770/88770	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad5-15ac2%22	https://leffet.in/modules/arcontactus/views/css/jquery.contactus.min.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/arcontactus/views/css/jquery.contactus.min.css	(from https://leffet.in/)
23:53:30	1999/1999	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad5-7cf%22	https://leffet.in/modules/arcontactus/views/css/generated-desktop.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/arcontactus/views/css/generated-desktop.css	(from https://leffet.in/)
23:53:30	3248/3248	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad7-cb0%22	https://leffet.in/modules/baproductscarousel/views/css/assets/owl.carousel.min.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/baproductscarousel/views/css/assets/owl.carousel.min.css	(from https://leffet.in/)
23:53:30	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad7-3f5%22	https://leffet.in/modules/baproductscarousel/views/css/assets/owl.theme.default.min.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/baproductscarousel/views/css/assets/owl.theme.default.min.css	(from https://leffet.in/)
23:53:30	69727/69727	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad7-1105f%22	https://leffet.in/modules/baproductscarousel/views/css/assets/animate.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/baproductscarousel/views/css/assets/animate.css	(from https://leffet.in/)
23:53:31	5519/5519	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad7-158f%22	https://leffet.in/modules/baproductscarousel/views/css/baslider.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/baproductscarousel/views/css/baslider.css	(from https://leffet.in/)
23:53:31	21642/21642	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad7-548a%22	https://leffet.in/modules/g_testimonial/views/css/front/testimonial.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/g_testimonial/views/css/front/testimonial.css	(from https://leffet.in/)
23:53:31	7433/7433	---MCZ	200	added ('OK')	text/css	etag:W/%22609bada0-1d09%22	https://leffet.in/modules/boninstagramslick/views/css/boninstagramslick.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/boninstagramslick/views/css/boninstagramslick.css	(from https://leffet.in/)
23:53:31	2156/2156	---MCZ	200	added ('OK')	text/css	etag:W/%22609bada0-86c%22	https://leffet.in/modules/boninstagramslick/views/css/slick.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/boninstagramslick/views/css/slick.css	(from https://leffet.in/)
23:53:31	3801/3801	---MCZ	200	added ('OK')	text/css	etag:W/%22609bada0-ed9%22	https://leffet.in/modules/boninstagramslick/views/css/slick-theme.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/boninstagramslick/views/css/slick-theme.css	(from https://leffet.in/)
23:53:32	25722/25722	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad3-647a%22	https://leffet.in/js/jquery/ui/themes/base/minified/jquery-ui.min.css	C:/My%20Web%20Sites/Letit/leffet.in/js/jquery/ui/themes/base/minified/jquery-ui.min.css	(from https://leffet.in/)
23:53:32	13654/13654	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad3-3556%22	https://leffet.in/js/jquery/ui/themes/base/minified/jquery.ui.theme.min.css	C:/My%20Web%20Sites/Letit/leffet.in/js/jquery/ui/themes/base/minified/jquery.ui.theme.min.css	(from https://leffet.in/)
23:53:32	4895/4895	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad3-131f%22	https://leffet.in/js/jquery/plugins/fancybox/jquery.fancybox.css	C:/My%20Web%20Sites/Letit/leffet.in/js/jquery/plugins/fancybox/jquery.fancybox.css	(from https://leffet.in/)
23:53:32	2500/2500	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad5-9c4%22	https://leffet.in/modules/blockgrouptop/views/css/blockgrouptop.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/blockgrouptop/views/css/blockgrouptop.css	(from https://leffet.in/)
23:53:33	7477/7477	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-1d35%22	https://leffet.in/themes/leo_qos/modules/leoproductsearch/views/css/leosearch.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/leoproductsearch/views/css/leosearch.css	(from https://leffet.in/)
23:53:33	822/822	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad6-336%22	https://leffet.in/modules/leoproductsearch/views/css/jquery.autocomplete_productsearch.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/leoproductsearch/views/css/jquery.autocomplete_productsearch.css	(from https://leffet.in/)
23:53:33	23666/23666	---MCZ	200	added ('OK')	text/css	etag:W/%226177efbb-5c72%22	https://leffet.in/themes/leo_qos/assets/css/custom.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/css/custom.css	(from https://leffet.in/)
23:53:33	76164/76164	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad4-12984%22	https://leffet.in/modules/appagebuilder/views/css/animate.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/appagebuilder/views/css/animate.css	(from https://leffet.in/)
23:53:33	5915/5915	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-171b%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/owl.carousel.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/owl.carousel.css	(from https://leffet.in/)
23:53:34	5727/5727	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-165f%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/owl.theme.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/owl.theme.css	(from https://leffet.in/)
23:53:34	4803/4803	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-12c3%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/slick-theme.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/slick-theme.css	(from https://leffet.in/)
23:53:34	2568/2568	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-a08%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/slick.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/slick.css	(from https://leffet.in/)
23:53:34	23162/23162	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-5a7a%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/ApImageHotspot.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/ApImageHotspot.css	(from https://leffet.in/)
23:53:35	56879/56879	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-de2f%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/styles.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/styles.css	(from https://leffet.in/)
23:53:35	521/521	---MCZ	200	added ('OK')	text/css	etag:W/%22609baad4-209%22	https://leffet.in/modules/appagebuilder/views/css/unique.css	C:/My%20Web%20Sites/Letit/leffet.in/modules/appagebuilder/views/css/unique.css	(from https://leffet.in/)
23:53:35	4264/4264	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-10a8%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/positions/headerposition1501866647.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/positions/headerposition1501866647.css	(from https://leffet.in/)
23:53:35	2128/2128	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-850%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/positions/footerposition2878685553.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/positions/footerposition2878685553.css	(from https://leffet.in/)
23:53:36	7123/7123	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-1bd3%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/profiles/profile2148522184.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/profiles/profile2148522184.css	(from https://leffet.in/)
23:53:36	674/674	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf1-2a2%22	https://leffet.in/themes/leo_qos/modules/appagebuilder/views/css/patterns/profile-1612869183.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/modules/appagebuilder/views/css/patterns/profile-1612869183.css	(from https://leffet.in/)
23:53:36	95804/95804	---MCZ	200	added ('OK')	application/javascript	etag:W/%22609baad5-1763c%22	https://leffet.in/modules/facebookpsconnect/views/js/jquery-1.11.0.min.js	C:/My%20Web%20Sites/Letit/leffet.in/modules/facebookpsconnect/views/js/jquery-1.11.0.min.js	(from https://leffet.in/)
23:53:36	6712/6712	---MCZ	200	added ('OK')	application/javascript	etag:W/%22609baad5-1a38%22	https://leffet.in/modules/facebookpsconnect/views/js/module.js	C:/My%20Web%20Sites/Letit/leffet.in/modules/facebookpsconnect/views/js/module.js	(from https://leffet.in/)
23:53:37	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Nov%202021%2018:23:36%20GMT	https://leffet.in/modules/facebookpsconnect/views/img/	C:/My%20Web%20Sites/Letit/leffet.in/modules/facebookpsconnect/views/img/index.html	(from https://leffet.in/)
23:53:37	0/0	---M--	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:36%20GMT	https://leffet.in/modules/facebookpsconnect/ws-facebookpsconnect.php	C:/My%20Web%20Sites/Letit/leffet.in/modules/facebookpsconnect/ws-facebookpsconnect.php	(from https://leffet.in/)
23:53:37	199/199	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Nov%202021%2018:23:36%20GMT	https://leffet.in/img/admin/	C:/My%20Web%20Sites/Letit/leffet.in/img/admin/index.html	(from https://leffet.in/)
23:53:38	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:%225a637bd4-1538f%22	https://code.jquery.com/jquery-3.3.1.min.js	C:/My%20Web%20Sites/Letit/code.jquery.com/jquery-3.3.1.min.js	(from https://leffet.in/)
23:53:38	44248/44248	---MCZ	200	added ('OK')	application/javascript	etag:W/%22609baad7-acd8%22	https://leffet.in/modules/baproductscarousel/views/js/assets/owl.carousel.js	C:/My%20Web%20Sites/Letit/leffet.in/modules/baproductscarousel/views/js/assets/owl.carousel.js	(from https://leffet.in/)
23:53:38	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%22609baaf0-9226%22	https://leffet.in/themes/_libraries/font-awesome/css/font-awesome.css	C:/My%20Web%20Sites/Letit/leffet.in/themes/_libraries/font-awesome/css/font-awesome.css	(from https://leffet.in/)
23:53:39	49529/49529	---MC-	200	added ('OK')	text/javascript	date:Tue,%2026%20Oct%202021%2023:24:02%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/Letit/www.google-analytics.com/analytics.js	(from https://leffet.in/)
23:53:39	10865/10865	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2003%20Nov%202021%2018:23:39%20GMT	https://kit.fontawesome.com/a076d05399.js	C:/My%20Web%20Sites/Letit/kit.fontawesome.com/a076d05399.js	(from https://leffet.in/)
23:53:39	5692/5692	---MCZ	200	added ('OK')	image/png	etag:W/%226177e2e3-163c%22	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/white-logo.png	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/white-logo.png	(from https://leffet.in/)
23:53:40	74473/74473	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:40%20GMT	https://leffet.in/content/4-about-us	C:/My%20Web%20Sites/Letit/leffet.in/content/4-about-us.html	(from https://leffet.in/)
23:53:41	148209/148209	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:40%20GMT	https://leffet.in/17-%c3%bczvi	C:/My%20Web%20Sites/Letit/leffet.in/17-%c3%bczvi.html	(from https://leffet.in/)
23:53:42	174420/174420	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:41%20GMT	https://leffet.in/15-pariza	C:/My%20Web%20Sites/Letit/leffet.in/15-pariza.html	(from https://leffet.in/)
23:53:43	138040/138040	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:42%20GMT	https://leffet.in/16-ikattra	C:/My%20Web%20Sites/Letit/leffet.in/16-ikattra.html	(from https://leffet.in/)
23:53:44	291362/291362	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:43%20GMT	https://leffet.in/19-utsav	C:/My%20Web%20Sites/Letit/leffet.in/19-utsav.html	(from https://leffet.in/)
23:53:45	310347/310347	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:44%20GMT	https://leffet.in/2-all-collections	C:/My%20Web%20Sites/Letit/leffet.in/2-all-collections.html	(from https://leffet.in/)
23:53:46	131791/131791	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:45%20GMT	https://leffet.in/18-most-loved	C:/My%20Web%20Sites/Letit/leffet.in/18-most-loved.html	(from https://leffet.in/)
23:53:46	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2003%20Nov%202021%2018:23:45%20GMT	https://leffet.in/my-account	C:/My%20Web%20Sites/Letit/leffet.in/my-account	(from https://leffet.in/)
23:53:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Nov%202021%2018:23:47%20GMT	http://leffet.in/cart?action=show	C:/My%20Web%20Sites/Letit/leffet.in/cart.3f75f4.delayed	(from https://leffet.in/)
23:53:47	76495/76495	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:46%20GMT	https://leffet.in/login?back=my-account	C:/My%20Web%20Sites/Letit/leffet.in/loginfd9a.html	(from https://leffet.in/)
23:53:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Nov%202021%2018:23:48%20GMT	http://leffet.in/module/leofeature/mywishlist	C:/My%20Web%20Sites/Letit/leffet.in/module/leofeature/mywishlist	(from https://leffet.in/)
23:53:49	76270/76270	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:47%20GMT	https://leffet.in/cart?action=show	C:/My%20Web%20Sites/Letit/leffet.in/cart75f4.html	(from https://leffet.in/)
23:53:49	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2003%20Nov%202021%2018:23:49%20GMT	https://leffet.in/module/leofeature/mywishlist	C:/My%20Web%20Sites/Letit/leffet.in/module/leofeature/mywishlist	(from https://leffet.in/)
23:53:50	76771/76771	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:49%20GMT	https://leffet.in/login?back=https%3A%2F%2Fleffet.in%2Fmodule%2Fleofeature%2Fmywishlist	C:/My%20Web%20Sites/Letit/leffet.in/loginfdcb.html	(from https://leffet.in/)
23:53:50	1701/1701	---MCZ	200	added ('OK')	image/png	etag:W/%22609baad5-6a5%22	https://leffet.in/modules/blockreassurance/views/img/img_perso/craftedfor-class-icon.png	C:/My%20Web%20Sites/Letit/leffet.in/modules/blockreassurance/views/img/img_perso/craftedfor-class-icon.png	(from https://leffet.in/)
23:53:50	1646/1646	---MCZ	200	added ('OK')	image/png	etag:W/%22609baad5-66e%22	https://leffet.in/modules/blockreassurance/views/img/img_perso/timeless-classic-icon.png	C:/My%20Web%20Sites/Letit/leffet.in/modules/blockreassurance/views/img/img_perso/timeless-classic-icon.png	(from https://leffet.in/)
23:53:51	4729/4729	---MCZ	200	added ('OK')	image/png	etag:W/%22609baad5-1279%22	https://leffet.in/modules/blockreassurance/views/img/img_perso/freedom.png	C:/My%20Web%20Sites/Letit/leffet.in/modules/blockreassurance/views/img/img_perso/freedom.png	(from https://leffet.in/)
23:53:51	1615409/1615409	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226171456c-18a631%22	https://leffet.in/themes/leo_qos/assets/img/modules/leoslideshow/website_banner_1.jpg	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/leoslideshow/website_banner_1.jpg	(from https://leffet.in/)
23:53:51	1900/1900	---MCZ	200	added ('OK')	image/png	etag:W/%22609baad5-76c%22	https://leffet.in/modules/blockreassurance/views/img/img_perso/worl-shipping.png	C:/My%20Web%20Sites/Letit/leffet.in/modules/blockreassurance/views/img/img_perso/worl-shipping.png	(from https://leffet.in/)
23:53:52	73594/73594	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Nov%202021%2018:23:51%20GMT	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/video/leffet_about.ogg	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/video/leffet_about.ogg	(from https://leffet.in/)
23:53:53	0/0	---MC-	302	error ('Moved')	text/html	date:Wed,%2003%20Nov%202021%2018:23:52%20GMT	https://leffet.in/content/8-leffet-s-art-elementsl	C:/My%20Web%20Sites/Letit/leffet.in/content/8-leffet-s-art-elementsl	(from https://leffet.in/)
23:53:53	3788387/3788387	---M--	200	added ('OK')	video/mp4	etag:%2261714932-39ce63%22	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/video/leffet_about.mp4	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/video/leffet_about.mp4	(from https://leffet.in/)
23:53:54	74829/74829	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:53%20GMT	https://leffet.in/content/8-leffet-s-art-elements	C:/My%20Web%20Sites/Letit/leffet.in/content/8-leffet-s-art-elements.html	(from https://leffet.in/)
23:53:54	324870/324870	---MCZ	200	added ('OK')	image/png	etag:W/%22609baaf1-4f506%22	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/Artboard%201.png	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/Artboard%201.png	(from https://leffet.in/)
23:53:54	403139/403139	---MCZ	200	added ('OK')	image/png	etag:W/%22609baaf1-626c3%22	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/Artboard%202.png	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/Artboard%202.png	(from https://leffet.in/)
23:53:54	405035/405035	---MCZ	200	added ('OK')	image/png	etag:W/%22609baaf1-62e2b%22	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/Artboard%203.png	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/Artboard%203.png	(from https://leffet.in/)
23:53:54	0/0	---MC-	302	error ('Moved')	text/html	date:Wed,%2003%20Nov%202021%2018:23:54%20GMT	https://leffet.in/15-floral-pariza	C:/My%20Web%20Sites/Letit/leffet.in/15-floral-pariza	(from https://leffet.in/)
23:53:55	50870/50870	---MCZ	200	added ('OK')	image/png	etag:W/%22609baaf1-c6b6%22	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/pariza.png	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/pariza.png	(from https://leffet.in/)
23:53:55	0/0	---MC-	302	error ('Moved')	text/html	date:Wed,%2003%20Nov%202021%2018:23:55%20GMT	https://leffet.in/17-organic-%c3%bczvi	C:/My%20Web%20Sites/Letit/leffet.in/17-organic-%c3%bczvi	(from https://leffet.in/)
23:53:55	66350/66350	---MCZ	200	added ('OK')	image/png	etag:W/%22609baaf1-1032e%22	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/uzvi.png	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/uzvi.png	(from https://leffet.in/)
23:53:56	0/0	---MC-	302	error ('Moved')	text/html	date:Wed,%2003%20Nov%202021%2018:23:55%20GMT	https://leffet.in/16-geometry-ikattra	C:/My%20Web%20Sites/Letit/leffet.in/16-geometry-ikattra	(from https://leffet.in/)
23:53:56	55325/55325	---MCZ	200	added ('OK')	image/png	etag:W/%22609baaf1-d81d%22	https://leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/ikattra.png	C:/My%20Web%20Sites/Letit/leffet.in/themes/leo_qos/assets/img/modules/appagebuilder/images/ikattra.png	(from https://leffet.in/)
23:53:57	104835/104835	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:56%20GMT	https://leffet.in/all-collections/66-lp0012.html	C:/My%20Web%20Sites/Letit/leffet.in/all-collections/66-lp0012.html	(from https://leffet.in/)
23:53:57	61304/61304	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22ef78-5c21f4b41ffef%22	https://leffet.in/558-home_default/lp0012.jpg	C:/My%20Web%20Sites/Letit/leffet.in/558-home_default/lp0012.jpg	(from https://leffet.in/)
23:53:58	105125/105125	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:57%20GMT	https://leffet.in/all-collections/69-lp0015.html	C:/My%20Web%20Sites/Letit/leffet.in/all-collections/69-lp0015.html	(from https://leffet.in/)
23:53:58	34536/34536	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2286e8-5c21f4b42751f%22	https://leffet.in/561-home_default/lp0015.jpg	C:/My%20Web%20Sites/Letit/leffet.in/561-home_default/lp0015.jpg	(from https://leffet.in/)
23:53:59	104655/104655	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:58%20GMT	https://leffet.in/all-collections/70-lp0016.html	C:/My%20Web%20Sites/Letit/leffet.in/all-collections/70-lp0016.html	(from https://leffet.in/)
23:53:59	32012/32012	---MCZ	200	added ('OK')	image/jpeg	etag:W/%227d0c-5c21f4b431546%22	https://leffet.in/566-home_default/lp0016.jpg	C:/My%20Web%20Sites/Letit/leffet.in/566-home_default/lp0016.jpg	(from https://leffet.in/)
23:54:00	105468/105468	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Nov%202021%2018:23:59%20GMT	https://leffet.in/all-collections/75-lp0033.html	C:/My%20Web%20Sites/Letit/leffet.in/all-collections/75-lp0033.html	(from https://leffet.in/)
23:54:00	35909/35909	---MCZ	200	added ('OK')	image/jpeg	etag:W/%228c45-5c21f4b45fb75%22	https://leffet.in/586-home_default/lp0033.jpg	C:/My%20Web%20Sites/Letit/leffet.in/586-home_default/lp0033.jpg	(from https://leffet.in/)
